loan_id,loan_amnt,grade,score_decile,income_band,dti_band,period,mean_return_v285,pricing_block_ids_v285,tight_block_count_v285,return_improving_drop_rows_v285,budget_return_drop_rows_v285,grade_source_feasible_drop_rows_v285,score_decile_source_feasible_drop_rows_v285,joint_tight_source_feasible_drop_rows_v285,all_source_prefilter_drop_rows_v285,best_budget_return_drop_loan_id_v285,best_budget_return_delta_v285,best_budget_return_drop_mean_return_v285,candidate_screen_role_v285,claim_boundary_v285
165382274,40000.0,A,0,4,0,2020,883.9433199290119,grade=A|score_decile=0,2,169,1,0,0,0,0,138240169,25.641516168090334,858.3018037609215,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
135255158,10000.0,A,0,3,2,2018,57.42275875524512,grade=A|score_decile=0,2,96,1,0,0,0,0,146107119,491.17490168834877,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
161721101,11500.0,A,0,4,2,2019,57.371930702571326,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
157524213,16000.0,A,0,4,0,2019,57.362787998449505,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
151403709,4550.0,A,0,2,1,2019,57.10136946286728,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,490.85351239597094,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
126690060,6000.0,A,0,4,1,2018,56.98438277962979,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,490.73652571273345,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
125731035,6000.0,A,0,3,1,2018,56.98438277962979,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,490.73652571273345,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
127683415,6000.0,A,0,1,0,2018,56.98438277962979,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,490.73652571273345,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
126285262,30000.0,A,0,3,2,2018,56.92191389814947,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
127336535,30000.0,A,0,4,0,2018,56.92191389814947,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
127550006,30000.0,A,0,4,1,2018,56.92191389814947,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
166832921,5100.0,A,0,2,0,2020,56.88679721418648,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,490.6389401472901,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
133388599,7000.0,A,0,4,0,2018,56.85416303679351,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,490.60630596989716,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
132325503,7000.0,A,0,3,0,2018,56.85416303679351,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,490.60630596989716,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
133377069,3000.0,A,0,2,0,2018,56.791134224901676,grade=A|score_decile=0,2,96,96,0,3,0,0,146107119,490.5432771580053,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
132213414,12000.0,A,0,3,1,2018,56.75115034059638,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
145100157,5800.0,A,0,1,3,2018,56.68539784878965,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,490.4375407818933,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
136497637,3500.0,A,0,2,0,2018,56.594132768421034,grade=A|score_decile=0,2,96,96,0,1,0,0,146107119,490.3462757015247,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
134985585,5500.0,A,0,3,1,2018,56.588291203937665,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,490.3404341370413,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
155156868,7575.0,A,0,1,0,2019,56.576300886800425,grade=A|score_decile=0,2,96,63,0,0,0,0,146107119,490.32844381990407,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
126619106,12000.0,A,0,3,0,2018,56.563616182938105,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
131424095,10025.0,A,0,1,4,2018,56.553222432706924,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
126826878,8000.0,A,0,2,1,2018,56.47759506013124,grade=A|score_decile=0,2,96,25,0,0,0,0,146107119,490.2297379932349,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
131571699,10000.0,A,0,3,0,2018,56.4121919528248,grade=A|score_decile=0,2,96,1,0,0,0,0,146107119,490.16433488592844,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
131131306,10000.0,A,0,4,0,2018,56.4121919528248,grade=A|score_decile=0,2,96,1,0,0,0,0,146107119,490.16433488592844,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
131988148,10000.0,A,0,3,2,2018,56.4121919528248,grade=A|score_decile=0,2,96,1,0,0,0,0,146107119,490.16433488592844,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
131705074,10000.0,A,0,2,1,2018,56.4121919528248,grade=A|score_decile=0,2,96,1,0,0,0,0,146107119,490.16433488592844,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
131502859,10000.0,A,0,4,1,2018,56.4121919528248,grade=A|score_decile=0,2,96,1,0,0,0,0,146107119,490.16433488592844,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
131351969,10000.0,A,0,1,0,2018,56.4121919528248,grade=A|score_decile=0,2,96,1,0,0,0,0,146107119,490.16433488592844,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
130975274,10000.0,A,0,4,0,2018,56.4121919528248,grade=A|score_decile=0,2,96,1,0,0,0,0,146107119,490.16433488592844,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
131374661,10000.0,A,0,2,2,2018,56.4121919528248,grade=A|score_decile=0,2,96,1,0,0,0,0,146107119,490.16433488592844,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
131274554,10000.0,A,0,4,1,2018,56.4121919528248,grade=A|score_decile=0,2,96,1,0,0,0,0,146107119,490.16433488592844,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
131329296,10000.0,A,0,2,0,2018,56.4121919528248,grade=A|score_decile=0,2,96,1,0,0,0,0,146107119,490.16433488592844,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
141636396,35000.0,A,0,4,1,2018,56.33651163625786,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
140374005,9000.0,A,0,3,3,2018,56.273169578441504,grade=A|score_decile=0,2,96,6,0,0,0,0,146107119,490.02531251154517,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
143292658,4000.0,A,0,2,0,2018,56.23778789083509,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,489.9899308239387,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
147007618,24000.0,A,0,4,3,2019,56.1273966577581,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
154005783,30000.0,A,0,3,3,2019,56.06455796752672,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
155297370,30000.0,A,0,4,1,2019,56.06455796752672,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
129957702,8400.0,A,0,4,1,2018,56.043602890925435,grade=A|score_decile=0,2,96,11,0,0,0,0,146107119,489.7957458240291,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
132623007,10000.0,A,0,4,1,2018,56.00321229843128,grade=A|score_decile=0,2,96,1,0,0,0,0,146107119,489.7553552315349,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
143984350,3500.0,A,0,4,1,2018,56.00079333391773,grade=A|score_decile=0,2,96,96,0,1,0,0,146107119,489.75293626702137,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
127766386,8400.0,A,0,2,0,2018,55.944675244399406,grade=A|score_decile=0,2,96,11,0,0,0,0,146107119,489.696818177503,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
142375749,7500.0,A,0,1,0,2018,55.84965146216942,grade=A|score_decile=0,2,96,64,0,0,0,0,146107119,489.60179439527303,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
142680385,7500.0,A,0,4,0,2018,55.84965146216942,grade=A|score_decile=0,2,96,64,0,0,0,0,146107119,489.60179439527303,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
162467395,10525.0,A,0,3,1,2019,55.801245472024554,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
147740287,3000.0,A,0,3,0,2019,55.74121327016025,grade=A|score_decile=0,2,96,96,0,3,0,0,146107119,489.4933562032639,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
138094761,4000.0,A,0,2,0,2018,55.73549776508118,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,489.4876406981848,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
138943636,4000.0,A,0,3,3,2018,55.73549776508118,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,489.4876406981848,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
127006267,3500.0,A,0,3,1,2018,55.64088995478406,grade=A|score_decile=0,2,96,96,0,1,0,0,146107119,489.39303288788767,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
139234645,2500.0,A,0,4,2,2018,55.59956508611554,grade=A|score_decile=0,2,96,96,0,6,0,0,146107119,489.3517080192192,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
129519669,14000.0,A,0,4,0,2018,55.49155427921506,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
161983601,2500.0,A,0,4,1,2019,55.46461738185577,grade=A|score_decile=0,2,96,96,0,6,0,0,146107119,489.2167603149594,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
132980765,8000.0,A,0,3,0,2018,55.376186327764,grade=A|score_decile=0,2,96,25,0,0,0,0,146107119,489.12832926086764,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
138051073,12975.0,A,0,1,4,2018,55.30196237719075,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
152518784,5250.0,A,0,3,1,2019,55.26798822679289,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,489.02013115989655,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
153758913,5000.0,A,0,3,0,2019,55.202474111071176,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,488.9546170441748,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
131361823,6000.0,A,0,4,0,2018,55.15700032307824,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,488.9091432561819,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
131383771,6000.0,A,0,2,1,2018,55.15700032307824,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,488.9091432561819,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
132191178,6000.0,A,0,3,1,2018,55.15700032307824,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,488.9091432561819,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
148033679,5000.0,A,0,3,0,2019,55.13612629377922,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,488.88826922688287,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
131336854,4000.0,A,0,1,0,2018,55.133122003840946,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,488.88526493694457,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
160190467,5250.0,A,0,0,0,2019,55.128271090049275,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,488.8804140231529,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
132061176,13000.0,A,0,4,0,2018,55.0963030934179,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
147190807,2500.0,A,0,1,0,2019,55.06806314688965,grade=A|score_decile=0,2,96,96,0,6,0,0,146107119,488.8202060799933,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
147850514,8000.0,A,0,2,0,2019,55.04323538709409,grade=A|score_decile=0,2,96,25,0,0,0,0,146107119,488.79537832019776,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
129055181,3000.0,A,0,2,1,2018,55.00945582544376,grade=A|score_decile=0,2,96,96,0,3,0,0,146107119,488.7615987585474,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
145065375,5000.0,A,0,1,0,2018,54.77545765342357,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,488.5276005865272,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
145465748,5600.0,A,0,2,1,2018,54.73072895745209,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,488.4828718905557,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
128381249,7000.0,A,0,1,0,2018,54.709973177823244,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,488.4621161109269,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
128661029,7000.0,A,0,4,0,2018,54.709973177823244,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,488.4621161109269,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
164009376,15000.0,A,0,3,0,2019,54.70326454554031,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
164566219,4000.0,A,0,1,0,2020,54.64594985987816,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,488.3980927929818,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
144000405,3600.0,A,0,3,0,2018,54.62404004407644,grade=A|score_decile=0,2,96,96,0,1,0,0,146107119,488.37618297718006,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
135825346,11000.0,A,0,2,0,2018,54.54482879956631,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
143179634,4000.0,A,0,2,3,2018,54.51179751017245,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,488.2639404432761,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
148128009,2500.0,A,0,4,0,2019,54.46218936898403,grade=A|score_decile=0,2,96,96,0,6,0,0,146107119,488.21433230208766,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
133425432,11500.0,A,0,4,0,2018,54.38651907640483,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
144246250,10000.0,A,0,4,3,2018,54.2794937754311,grade=A|score_decile=0,2,96,1,0,0,0,0,146107119,488.03163670853473,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
143850399,10000.0,A,0,3,1,2018,54.2794937754311,grade=A|score_decile=0,2,96,1,0,0,0,0,146107119,488.03163670853473,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
146715997,7000.0,A,0,3,1,2019,54.17049069184624,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,487.92263362494987,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
139110768,6500.0,A,0,3,0,2018,54.17018386825705,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,487.92232680136067,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
144613958,12000.0,A,0,0,4,2018,54.15895910341757,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
144817109,12000.0,A,0,4,1,2018,54.15895910341757,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
141996428,33600.0,A,0,4,2,2018,54.08305117080763,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
134187570,6500.0,A,0,0,0,2018,54.06474122859016,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,487.8168841616938,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
127535765,7000.0,A,0,1,1,2018,54.00997317782327,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,487.7621161109269,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
127839282,2800.0,A,0,3,2,2018,53.87124070330991,grade=A|score_decile=0,2,96,96,0,3,0,0,146107119,487.62338363641356,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
159257311,5250.0,A,0,4,3,2019,53.84805650125773,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,487.60019943436134,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
127488519,4000.0,A,0,1,0,2018,53.83879753006567,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,487.5909404631693,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
153971231,8000.0,A,0,3,0,2019,53.81805067570011,grade=A|score_decile=0,2,96,25,0,0,0,0,146107119,487.5701936088037,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
156799369,15000.0,A,0,4,1,2019,53.777613748546386,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
157476734,15000.0,A,0,2,1,2019,53.777613748546386,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
161278613,11000.0,A,0,2,2,2019,53.74431648016541,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
161455503,5125.0,A,0,3,2,2019,53.73996563280432,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,487.492108565908,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
151336672,3800.0,A,0,1,0,2019,53.716811836903176,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,487.4689547700068,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
159612199,10525.0,A,0,4,3,2019,53.68405775671786,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
129102197,5000.0,A,0,4,0,2018,53.682426375739595,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,487.43456930884327,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
149317560,6000.0,A,0,1,2,2019,53.67356084286823,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,487.4257037759719,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
136731215,12000.0,A,0,4,0,2018,53.63702663458641,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
135837932,12000.0,A,0,4,1,2018,53.63702663458641,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
141886639,7200.0,A,0,3,2,2018,53.615665403682634,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,487.36780833678625,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
138629987,5500.0,A,0,2,0,2018,53.5690431894541,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,487.3211861225577,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
132020207,18000.0,A,0,4,1,2018,53.54762867642881,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
146922009,3600.0,A,0,3,1,2019,53.50732602003881,grade=A|score_decile=0,2,96,96,0,1,0,0,146107119,487.25946895314246,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
129561241,8000.0,A,0,4,1,2018,53.37485989611941,grade=A|score_decile=0,2,96,25,0,0,0,0,146107119,487.12700282922304,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
130379273,8000.0,A,0,3,3,2018,53.37485989611941,grade=A|score_decile=0,2,96,25,0,0,0,0,146107119,487.12700282922304,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
139473056,6000.0,A,0,4,0,2018,53.37206004710773,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,487.12420298021135,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
126413328,8000.0,A,0,1,4,2018,53.280643089904196,grade=A|score_decile=0,2,96,25,0,0,0,0,146107119,487.0327860230078,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
142837604,5000.0,A,0,2,0,2018,53.262880130363904,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,487.01502306346754,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
141241452,5000.0,A,0,3,0,2018,53.262880130363904,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,487.01502306346754,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
141453041,5000.0,A,0,4,0,2018,53.262880130363904,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,487.01502306346754,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
135249573,6400.0,A,0,3,0,2018,53.23297597891956,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,486.9851189120232,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
139516664,8500.0,A,0,3,1,2018,53.146882379639194,grade=A|score_decile=0,2,96,11,0,0,0,0,146107119,486.8990253127428,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
128493284,6800.0,A,0,1,1,2018,53.14683108702834,grade=A|score_decile=0,2,96,96,0,0,0,0,146107119,486.89897402013196,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
140241914,33000.0,A,0,4,0,2018,53.11728239990026,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
143859301,11750.0,A,0,1,4,2018,53.030647455429765,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
144762858,3200.0,A,0,4,0,2018,52.97629289819111,grade=A|score_decile=0,2,96,96,0,1,0,0,146107119,486.72843583129475,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
141875948,2800.0,A,0,2,1,2018,52.946920930900596,grade=A|score_decile=0,2,96,96,0,3,0,0,146107119,486.69906386400424,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
132556318,15000.0,A,0,3,0,2018,52.93893792574543,grade=A|score_decile=0,2,96,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
153611978,2400.0,A,0,4,0,2019,52.897187573314156,grade=A|score_decile=0,2,96,96,0,6,0,0,146107119,486.6493305064178,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
150641466,3500.0,A,0,2,1,2019,52.89343777885997,grade=A|score_decile=0,2,96,96,0,1,0,0,146107119,486.6455807119636,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
