candidate_rank_v288,added_loan_id_v288,drop_rank_v288,dropped_loan_id_v288,dropped_loan_amount_v288,dropped_mean_return_v288,claim_boundary_v288
340,138913893,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
340,138913893,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
341,159061780,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
341,159061780,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
341,159061780,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
341,159061780,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
341,159061780,5,148029832,10000.0,247.80404423386764,selected by exact source-relief MILP for diagnostic pricing only
342,137679882,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
342,137679882,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
342,137679882,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
342,137679882,4,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
342,137679882,5,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
342,137679882,6,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
342,137679882,7,160327845,7500.0,186.18498239835355,selected by exact source-relief MILP for diagnostic pricing only
343,130519107,1,137182894,1800.0,44.22659987973943,selected by exact source-relief MILP for diagnostic pricing only
343,130519107,2,161626478,2400.0,59.91771594001454,selected by exact source-relief MILP for diagnostic pricing only
343,130519107,3,138240169,35000.0,858.3018037609215,selected by exact source-relief MILP for diagnostic pricing only
344,130957312,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
344,130957312,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
344,130957312,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
344,130957312,4,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
344,130957312,5,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
345,148276894,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
345,148276894,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
345,148276894,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
345,148276894,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
345,148276894,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
345,148276894,6,160327845,7500.0,186.18498239835355,selected by exact source-relief MILP for diagnostic pricing only
346,145932282,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
346,145932282,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
346,145932282,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
346,145932282,4,148029832,10000.0,247.80404423386764,selected by exact source-relief MILP for diagnostic pricing only
347,163903338,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
347,163903338,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
347,163903338,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
347,163903338,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
347,163903338,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
348,143067174,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
348,143067174,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
348,143067174,3,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
349,139190889,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
349,139190889,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
349,139190889,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
349,139190889,4,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
349,139190889,5,160327845,7500.0,186.18498239835355,selected by exact source-relief MILP for diagnostic pricing only
350,158276441,1,161626478,2400.0,59.91771594001454,selected by exact source-relief MILP for diagnostic pricing only
350,158276441,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
350,158276441,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
350,158276441,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
351,157352727,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
351,157352727,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
351,157352727,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
351,157352727,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
351,157352727,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
352,163870472,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
352,163870472,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
352,163870472,3,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
353,130820965,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
353,130820965,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
353,130820965,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
353,130820965,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
353,130820965,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
353,130820965,6,158700271,8000.0,198.2323499409941,selected by exact source-relief MILP for diagnostic pricing only
354,141082170,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
354,141082170,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
354,141082170,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
354,141082170,4,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
354,141082170,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
354,141082170,6,160327845,7500.0,186.18498239835355,selected by exact source-relief MILP for diagnostic pricing only
355,143207549,1,148096150,1000.0,27.38487574759364,selected by exact source-relief MILP for diagnostic pricing only
355,143207549,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
355,143207549,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
355,143207549,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
356,140432752,1,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
356,140432752,2,138240169,35000.0,858.3018037609215,selected by exact source-relief MILP for diagnostic pricing only
357,140575001,1,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
357,140575001,2,138240169,35000.0,858.3018037609215,selected by exact source-relief MILP for diagnostic pricing only
358,152959310,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
358,152959310,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
358,152959310,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
358,152959310,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
358,152959310,5,158700271,8000.0,198.2323499409941,selected by exact source-relief MILP for diagnostic pricing only
359,145742946,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
359,145742946,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
359,145742946,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
359,145742946,4,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
359,145742946,5,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
360,143141044,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
360,143141044,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
360,143141044,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
360,143141044,4,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
360,143141044,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
360,143141044,6,160327845,7500.0,186.18498239835355,selected by exact source-relief MILP for diagnostic pricing only
361,134163699,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
361,134163699,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
361,134163699,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
361,134163699,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
361,134163699,5,148029832,10000.0,247.80404423386764,selected by exact source-relief MILP for diagnostic pricing only
362,137462166,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
362,137462166,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
362,137462166,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
362,137462166,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
362,137462166,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
362,137462166,6,148029832,10000.0,247.80404423386764,selected by exact source-relief MILP for diagnostic pricing only
363,144223623,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
363,144223623,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
363,144223623,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
363,144223623,4,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
364,142368638,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
364,142368638,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
364,142368638,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
364,142368638,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
364,142368638,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
365,142441528,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
365,142441528,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
365,142441528,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
365,142441528,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
365,142441528,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
366,142347009,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
366,142347009,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
366,142347009,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
366,142347009,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
366,142347009,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
367,163050494,1,148096150,1000.0,27.38487574759364,selected by exact source-relief MILP for diagnostic pricing only
367,163050494,2,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
367,163050494,3,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
367,163050494,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
368,138953878,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
368,138953878,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
368,138953878,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
368,138953878,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
369,137809728,1,148096150,1000.0,27.38487574759364,selected by exact source-relief MILP for diagnostic pricing only
369,137809728,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
369,137809728,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
369,137809728,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
370,139577568,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
370,139577568,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
370,139577568,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
370,139577568,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
371,161303650,1,137182894,1800.0,44.22659987973943,selected by exact source-relief MILP for diagnostic pricing only
371,161303650,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
371,161303650,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
371,161303650,4,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
371,161303650,5,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
372,139607076,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
372,139607076,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
372,139607076,3,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
373,149354290,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
373,149354290,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
373,149354290,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
373,149354290,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
373,149354290,5,148029832,10000.0,247.80404423386764,selected by exact source-relief MILP for diagnostic pricing only
374,134738108,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
374,134738108,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
374,134738108,3,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
374,134738108,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
375,137840623,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
375,137840623,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
375,137840623,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
375,137840623,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
375,137840623,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
375,137840623,6,148029832,10000.0,247.80404423386764,selected by exact source-relief MILP for diagnostic pricing only
376,148748639,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
376,148748639,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
376,148748639,3,148029832,10000.0,247.80404423386764,selected by exact source-relief MILP for diagnostic pricing only
377,141331078,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
377,141331078,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
377,141331078,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
377,141331078,4,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
377,141331078,5,160327845,7500.0,186.18498239835355,selected by exact source-relief MILP for diagnostic pricing only
378,147996679,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
378,147996679,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
378,147996679,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
378,147996679,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
379,139473134,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
379,139473134,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
379,139473134,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
379,139473134,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
380,142320670,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
380,142320670,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
380,142320670,3,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
381,142226704,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
381,142226704,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
381,142226704,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
381,142226704,4,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
381,142226704,5,160327845,7500.0,186.18498239835355,selected by exact source-relief MILP for diagnostic pricing only
382,151425705,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
382,151425705,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
382,151425705,3,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
383,151435580,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
383,151435580,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
383,151435580,3,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
384,140832746,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
384,140832746,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
384,140832746,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
384,140832746,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
384,140832746,5,148029832,10000.0,247.80404423386764,selected by exact source-relief MILP for diagnostic pricing only
385,139306657,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
385,139306657,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
385,139306657,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
385,139306657,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
385,139306657,5,148029832,10000.0,247.80404423386764,selected by exact source-relief MILP for diagnostic pricing only
386,133721172,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
386,133721172,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
386,133721172,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
386,133721172,4,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
386,133721172,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
386,133721172,6,160327845,7500.0,186.18498239835355,selected by exact source-relief MILP for diagnostic pricing only
387,140537429,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
387,140537429,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
387,140537429,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
387,140537429,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
387,140537429,5,148029832,10000.0,247.80404423386764,selected by exact source-relief MILP for diagnostic pricing only
388,138916667,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
388,138916667,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
388,138916667,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
388,138916667,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
388,138916667,5,160327845,7500.0,186.18498239835355,selected by exact source-relief MILP for diagnostic pricing only
389,131221248,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
389,131221248,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
389,131221248,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
389,131221248,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
389,131221248,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
390,142268965,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
390,142268965,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
390,142268965,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
390,142268965,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
391,130696055,1,148096150,1000.0,27.38487574759364,selected by exact source-relief MILP for diagnostic pricing only
391,130696055,2,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
391,130696055,3,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
391,130696055,4,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
391,130696055,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
392,153752087,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
392,153752087,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
392,153752087,3,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
393,142843536,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
393,142843536,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
393,142843536,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
393,142843536,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
394,141046860,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
394,141046860,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
394,141046860,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
394,141046860,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
394,141046860,5,158700271,8000.0,198.2323499409941,selected by exact source-relief MILP for diagnostic pricing only
395,126456045,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
395,126456045,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
395,126456045,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
395,126456045,4,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
395,126456045,5,160327845,7500.0,186.18498239835355,selected by exact source-relief MILP for diagnostic pricing only
396,132195268,1,138240169,35000.0,858.3018037609215,selected by exact source-relief MILP for diagnostic pricing only
397,132739957,1,138240169,35000.0,858.3018037609215,selected by exact source-relief MILP for diagnostic pricing only
398,126782406,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
398,126782406,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
398,126782406,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
398,126782406,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
398,126782406,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
399,126737906,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
399,126737906,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
399,126737906,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
399,126737906,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
399,126737906,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
400,126629421,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
400,126629421,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
400,126629421,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
400,126629421,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
400,126629421,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
